target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0,0.706300181,0.180935634,0.081768754,0.117076389,0.472868706,0.387935871,0.29233851,0.44488381,0.041098041,0.125981625,0.215333478,0.145491742,0.671762779,0.243729388,0.623992924,0.826577486,0.46414617,0.332418287,0.442273694,0.616339121,0.072354989
0,0.991919306,0.092771864,0.020116786,0.736122596,0.0751087,0.717368468,0.021193556,0.970904342,0.031725966,0.219059578,0.114153043,0.049602068,0.657485667,0.659022449,0.529613107,0.680015076,0.015114426,0.001258683,0.895293003,0.047892258,0.132749619
0,0.927250184,0.241649323,0.148313171,0.269556375,0.80617568,0.349839453,9.04E-05,0.962192622,0.020322211,0.625490225,0.454896385,0.200146609,0.898883057,0.362693472,0.919399168,0.949536296,0.659845473,0.025415041,0.711696849,0.509122471,0.760885066
0,0.354704892,0.778994317,0.643523375,0.477421679,0.540501368,0.486239913,0.505672509,0.454463854,0.402343064,0.13433375,0.08122179,0.526108103,0.981706909,0.368737478,0.989966837,0.991867678,0.443569865,0.61706751,0.387355306,0.415283467,0.183650096
1,0.015628027,0.959964202,0.857094614,0.712617983,0.49220518,0.966506644,0.917831251,0.071430309,0.928572161,0.243525385,0.308849804,0.995181946,0.875970363,0.694024821,0.79140909,0.836074332,0.520060366,0.881785655,0.301217161,0.606843224,0.240545607
0,0.126601582,0.721696636,0.533883511,0.60717044,0.901002399,0.64288999,0.703276467,0.117811271,0.650325722,0.675981579,0.732707952,0.737287147,0.631159216,0.428375632,0.421525019,0.304601993,0.75218866,0.574210138,0.323943645,0.583601007,0.734773635
0,0.264869212,0.939447771,0.762628865,0.125304537,0.675908421,0.176157875,0.5568867,0.47646382,0.402948505,0.415223544,0.595009157,0.843990004,0.525068614,0.049262574,0.582805427,0.491798955,0.427655528,0.785699384,0.331594042,0.403889681,0.726541305
1,0.086466945,0.850623793,0.866636778,0.013384176,0.230777768,0.435650938,0.974708921,0.10758002,0.999675508,0.885879809,0.96612197,0.980969196,0.276850187,0.305825163,0.275578706,0.543868885,0.149695067,0.976833988,0.09360145,0.266657774,0.982622973
1,0.572629366,0.310647347,0.185714962,0.637161551,0.347479693,0.729198777,0.353268441,0.16950035,0.649860416,0.346311759,0.278789609,0.490526282,0.531349313,0.786240872,0.873944233,0.964027554,0.103454342,0.182274487,0.37709752,0.272708247,0.435506626
1,0.109062999,0.861424105,0.899578987,0.468101786,0.236892115,0.994682317,0.974708921,0.345673537,0.882885707,0.581730531,0.79302951,0.879364482,0.040563527,0.627368521,0.100152356,0.264182025,0.096732646,0.965364717,0.00227202,0.251719886,0.90732078
1,0.233923272,0.550595272,0.737104752,0.885365966,0.674554968,0.770083789,0.276094008,0.255206773,0.386811273,0.648811154,0.576153739,0.17772738,0.86048304,0.867303829,0.94370232,0.893677768,0.84194678,0.806700366,0.606651323,0.775749172,0.614821271
0,0.943640897,0.153262972,0.128196266,0.217345038,0.601432381,0.29511667,0.314516006,0.751793745,0.10833131,0.323501134,0.182536915,0.369178384,0.490889834,0.396217088,0.633600844,0.47573544,0.564342449,0.207290189,0.711215308,0.443365096,0.423156927
1,0.391482607,0.322551354,0.31746985,0.540445852,0.810353984,0.517334973,0.2700528,0.490764786,0.156915708,0.71710068,0.886472434,0.148239012,0.004107149,0.808060513,0.033723079,0.271940048,0.914343917,0.469248013,0.728333328,0.724881482,0.853673305
1,0.781819053,0.868905042,0.94406477,0.719296852,0.792544794,0.7905261,0.726046665,0.645246743,0.760084409,0.403413836,0.519314449,0.821338522,0.60118752,0.94527709,0.588984595,0.864564594,0.733502566,0.983306647,0.468613899,0.773541413,0.800391977
0,0.204411498,0.889055887,0.560999031,0.217267669,0.250807341,0.21666001,0.791943912,0.160006032,0.776487967,0.927747359,0.969388391,0.904024537,0.231919194,0.297584705,0.203147933,0.491908198,0.300318019,0.68959763,0.184085579,0.55760869,0.904276314
0,0.710915422,0.570485085,0.499162818,0.174245358,0.743654797,0.14479619,0.024759253,0.987748796,0.158592028,0.562680828,0.958995562,0.055000268,0.820406605,0.010802308,0.710715746,0.672713094,0.838299547,0.187081859,0.912149897,0.838268975,0.929969031
0,0.398284446,0.24434471,0.352459162,0.589304791,0.265980737,0.927914374,0.439773434,0.475314718,0.408273095,0.564738893,0.748775973,0.080193996,0.216959614,0.958761528,0.148594295,0.473000001,0.170659435,0.665580238,0.623358263,0.521587546,0.623748646
0,0.424812819,0.269048742,0.142342129,0.944606565,0.915478033,0.855182133,0.160772885,0.641024632,0.154893751,0.264482429,0.120797279,0.231999415,0.790416167,0.91362201,0.800230195,0.799763508,0.990473645,0.085030919,0.594333122,0.968495356,0.340331261
1,0.149347061,0.538248332,0.674131531,0.483237179,0.1470955,0.1852112,0.505522641,0.109372393,0.607358844,0.795477391,0.80724065,0.319513815,0.243225427,0.385226426,0.374086994,0.471299464,0.274269227,0.806538539,0.022399556,0.464891679,0.81645338
0,0.089681484,0.080887681,0.012716106,0.835921178,0.010258432,0.578609279,0.347130745,0.130718109,0.553440797,0.015026791,0.11194398,0.113860857,0.831552739,0.772673251,0.730158329,0.675660217,0.000125731,0.00758979,0.69096439,0.033592934,0.530933149
0,0.705232002,0.683661627,0.613247993,0.251496442,0.80617568,0.080441548,0.788898532,0.723337689,0.751713508,0.976013862,0.923657026,0.592569084,0.968984434,0.245346522,0.923710601,0.973801734,0.651872354,0.58355096,0.77633414,0.611590593,0.818465374
0,0.338928836,0.93914792,0.804711955,0.752328351,0.755733892,0.855631191,0.5360148,0.309349926,0.851767837,0.408118915,0.233512237,0.777999977,0.173087576,0.47444971,0.421525019,0.394310251,0.927980118,0.675308931,0.359805703,0.855671865,0.217621528
0,0.060368231,0.258209641,0.448639329,0.764940925,0.276812223,0.651484548,0.613264856,0.500330505,0.754288833,0.277104899,0.236350663,0.575794872,0.53955915,0.828375252,0.315751245,0.635769185,0.218683933,0.499483387,0.468660436,0.368015892,0.216295381
1,0.972761766,0.276844433,0.249530212,0.133667841,0.915478033,0.180084297,0.3970366,0.805683936,0.116386912,0.303417674,0.295862607,0.244985342,0.926468283,0.196038131,0.85912197,0.929873598,0.952678108,0.664650492,0.853672608,0.927775931,0.210054837
1,0.187119684,0.373952193,0.558101884,0.511076372,0.858499532,0.343990166,0.332943919,0.301367028,0.456465537,0.558407264,0.324057874,0.36459083,0.841046256,0.380495243,0.87528763,0.856447449,0.921476061,0.401619797,0.582799259,0.879540961,0.373142305
0,0.632000297,0.182149405,0.193450645,0.654192406,0.671249461,0.87493141,0.337559467,0.49970357,0.093160221,0.426889029,0.781260973,0.148239012,0.601191996,0.9341676,0.677512914,0.483973406,0.831180332,0.402413718,0.502390103,0.697563667,0.519081976
1,0.942703138,0.287830799,0.207756932,0.489596318,0.551945112,0.368700502,0.114684784,0.928063621,0.092738164,0.323501134,0.298303628,0.377873902,0.529233469,0.486866205,0.488580654,0.583665697,0.597507243,0.307807272,0.858403738,0.442034061,0.565629001
0,0.476797774,0.911246416,0.839961193,0.881773153,0.380998919,0.866364393,0.909627529,0.443431318,0.951087347,0.904839721,0.907856004,0.98793394,0.052103612,0.854846528,0.28235742,0.308097607,0.571771794,0.941262058,0.102972679,0.615432224,0.648717552
0,0.140335591,0.2786837,0.807604143,0.929489431,0.060394436,0.913098781,0.94706204,0.050872599,0.95735968,0.625490225,0.777386474,0.633329242,0.239401325,0.818656323,0.136373511,0.208977418,0.008060276,0.760281186,0.368376267,0.023945976,0.94428443
0,0.03532239,0.307024814,0.46637243,0.922909697,0.778399482,0.864521487,0.856911993,0.076202416,0.843878605,0.463047561,0.410998853,0.777999977,0.456815765,0.889189257,0.456717464,0.330762447,0.673169638,0.445346761,0.053546826,0.512462856,0.255888118
1,0.058502669,0.849201206,0.968671424,0.787962141,0.331150492,0.651484548,0.872901619,0.075911773,0.885807229,0.236641623,0.04427995,0.696369439,0.992924762,0.733241434,0.97627958,0.973865767,0.314625187,0.980921808,0.196668593,0.383905874,0.146590782
1,0.644678906,0.27081749,0.251568741,0.84288704,0.474251537,0.987924083,0.345633195,0.502836746,0.232356858,0.177360815,0.335199967,0.372587415,0.548702661,0.913619572,0.398343828,0.167818507,0.576447154,0.407875662,0.510836344,0.671573638,0.300544624
0,0.149035386,0.817450158,0.922798402,0.45135633,0.676489906,0.60558546,0.934240446,0.305172272,0.951686797,0.470154384,0.709027219,0.831980547,0.809866287,0.448622909,0.953924292,0.833747634,0.729760934,0.900181988,0.376610313,0.693578603,0.591617983
0,0.276600478,0.725917627,0.990510332,0.970431022,0.31879975,0.64288999,0.950167677,0.160533108,0.731081251,0.966570586,0.954165978,0.905971014,0.629999066,0.905892406,0.0898679,0.01587047,0.209595761,0.993174608,0.101207576,0.090803837,0.999512713
1,0.097538501,0.734179091,0.584278381,0.594447903,0.24538973,0.34597085,0.961119569,0.044180011,0.961254665,0.472258713,0.338414023,0.823289536,0.396876376,0.621518523,0.316567534,0.373931795,0.256027281,0.442347817,0.184085579,0.191849446,0.377628241
0,0.892506951,0.387135536,0.126043109,0.044903374,0.168716098,0.167194352,0.162560365,0.756005362,0.182612383,0.56697702,0.716577983,0.258334292,0.365661383,0.082709484,0.572867346,0.462833477,0.203808085,0.423631955,0.72907282,0.136566177,0.818807552
1,0.354704713,0.296635936,0.039664309,0.355873671,0.638214209,0.730218156,6.31E-05,0.79300162,0.294599414,0.228442785,0.081535427,0.113860857,0.926468283,0.102167057,0.968803686,0.967526767,0.850390061,0.015943597,0.963444206,0.839559281,0.113771454
1,0.403781783,0.437190026,0.283375669,0.501519285,0.189607182,0.285970461,0.31191298,0.607401895,0.54700171,0.184708746,0.230354477,0.395735472,0.413180779,0.423706092,0.462080959,0.724056528,0.195673889,0.307807272,0.6360577,0.079901673,0.331334202
0,0.774678064,0.202875836,0.510131049,0.905897579,0.193135661,0.596186104,0.134003804,0.98008009,0.352326303,0.459671202,0.547790321,0.201335754,0.53955915,0.650906264,0.662855954,0.487224617,0.356689448,0.441281673,0.862168291,0.308956996,0.712227702
0,0.13448805,0.925531671,0.975970477,0.605285678,0.899861691,0.915957326,0.978773621,0.040578879,0.974764618,0.086441704,0.044949622,0.97239442,0.051140335,0.828375252,0.019893623,0.037204801,0.951158188,0.972383267,0.117150063,0.975685578,0.036129328
1,0.679282668,0.379323126,0.278923111,0.87646988,0.437140974,0.451161166,0.182963547,0.645246743,0.49609065,0.902570206,0.999343457,0.600208733,0.504087328,0.902839043,0.165193657,0.391751735,0.120924175,0.127482384,0.606028606,0.20187034,0.999512713
0,0.753387004,0.485309017,0.799007127,0.727266662,0.736535429,0.411455856,0.203112673,0.886630871,0.456465537,0.802709748,0.607855368,0.159441895,0.702422256,0.73722125,0.521469584,0.493145296,0.277554702,0.812652026,0.895468141,0.475643805,0.514965978
1,0.919525623,0.925664294,0.840489945,0.493182737,0.470126412,0.636380384,0.020275449,0.920678266,0.001836847,0.877448462,0.910267202,0.038272313,0.34223756,0.538017898,0.338684604,0.379740272,0.173323035,0.864256818,0.866016902,0.212870923,0.90732078
0,0.735944456,0.159281948,0.185714962,0.739781632,0.129952756,0.93055949,0.6137925,0.708651403,0.402814376,0.052856409,0.002005946,0.737365256,0.148728581,0.808404089,0.048786621,0.124607731,0.121478558,0.045564438,0.302130211,0.05634626,0.111442196
0,0.398283317,0.0346714,0.147974316,0.140834875,0.88598546,0.12335673,0.25175042,0.288741434,0.157758538,0.415741855,0.416683628,0.136721666,0.959562337,0.220498887,0.784309153,0.851624697,0.409073732,0.219678815,0.910016708,0.553622862,0.539054161
0,0.447382244,0.036295914,0.085107195,0.961166891,0.245370834,0.915991733,0.789777184,0.373312711,0.81327205,0.067198086,0.024243049,0.404846834,0.302496976,0.972435128,0.133370633,0.111873325,0.423189628,0.07037291,0.387964538,0.480408777,0.136231454
1,0.577497038,0.984295203,0.646584843,0.669792874,0.722385244,0.596186104,0.424308927,0.557045957,0.503350965,0.474898025,0.258208835,0.083969803,0.41331569,0.633893629,0.456717464,0.791598773,0.789935707,0.958123662,0.90052256,0.777558435,0.208082756
0,0.368466718,0.419419137,0.775694615,0.769047305,0.856597802,0.588050178,0.521794375,0.506080083,0.70400334,0.726257944,0.473683191,0.450509646,0.539754195,0.564654462,0.525738576,0.269266385,0.517410142,0.436075311,0.528028942,0.27972677,0.451093564
1,0.88811573,0.332693227,0.14894135,0.376159958,0.500160625,0.723413278,6.31E-05,0.954076579,0.015527439,0.319727626,0.298699636,0.103766171,0.033041659,0.259113715,0.066504038,0.148634516,0.530034837,0.078280706,0.921479296,0.610332991,0.683676426
0,0.783430178,0.496423776,0.128196266,0.115435008,0.170381793,0.442983488,0.243608922,0.713276636,0.085119021,0.205685247,0.390467096,0.404627058,0.96821967,0.263650276,0.900462572,0.897677715,0.03297572,0.448668327,0.694478014,0.136449347,0.257483088
0,0.268846585,0.544607809,0.533883511,0.589415933,0.205995668,0.682114842,0.67607081,0.191382541,0.861522659,0.542627218,0.388970426,0.839462603,0.239633301,0.326361014,0.306483008,0.577689816,0.315117872,0.567089346,0.172611675,0.54471699,0.253198438
1,0.821244438,0.726174352,0.340479961,0.477421679,0.474285194,0.568315666,0.134003804,0.914085167,0.331508655,0.211979194,0.293854466,0.535765875,0.442253258,0.282787758,0.803278853,0.868069924,0.729760934,0.263773518,0.785438194,0.808472353,0.272996779
0,0.644696915,0.337283818,0.560993792,0.411969646,0.741146564,0.548975341,0.339547546,0.74448417,0.236163928,0.415725297,0.46092058,0.243015736,0.785105128,0.466594337,0.864012905,0.757615241,0.796131801,0.528124907,0.77615897,0.824514753,0.339747626
0,0.437633201,0.215908947,0.259223886,0.344760481,0.978631784,0.252637083,0.218670943,0.727678765,0.457938007,0.647274732,0.550451089,0.092254911,0.96594401,0.15936325,0.302529917,0.401738088,0.781875338,0.271143705,0.958092959,0.751560871,0.771066696
1,0.693433646,0.686823141,0.876276348,0.635401103,0.470126412,0.400520834,0.662744807,0.795319443,0.725271391,0.667458408,0.532499742,0.798821143,0.870230112,0.349161107,0.640910541,0.460824291,0.606722391,0.819158856,0.569280086,0.251703259,0.698043387
1,0.735944456,0.041833922,0.147969653,0.410036616,0.015243467,0.095789404,0.536074576,0.408659511,0.194196084,0.306240748,0.422671444,0.075893544,0.061299218,0.541967334,0.709731307,0.679630999,0.228119073,0.564959755,0.939286233,0.231717483,0.050019891
1,0.744874541,0.878935147,0.742802275,0.037975751,0.522669084,0.160559669,0.412643385,0.675914342,0.309648518,0.566995116,0.67793247,0.50233828,0.785066542,0.070662023,0.489965599,0.668759364,0.419494058,0.75197524,0.464378928,0.564318487,0.690617542
0,0.827921859,0.02911652,0.108427499,0.000961373,0.73832766,0.078138843,0.064381791,0.868163421,0.0797876,0.646935666,0.821204645,0.108167134,0.901474455,0.00018246,0.826671465,0.722349066,0.427306869,0.091802231,0.797136981,0.496704424,0.48003552
0,0.336934933,0.433517984,0.54747233,0.580969918,0.302119504,0.464435035,0.513433969,0.405951298,0.556761505,0.676461793,0.574064884,0.685578154,0.442253258,0.538167944,0.294969019,0.287967123,0.330483269,0.529865945,0.35858917,0.288338789,0.434015146
1,0.92141074,0.337283818,0.580340703,0.142165935,0.892282165,0.28427932,0.317826238,0.86887143,0.139253446,0.377796936,0.483108651,0.290744725,0.634608187,0.259475779,0.551782755,0.663636566,0.68530812,0.525510613,0.523102055,0.716289568,0.497000853
0,0.687547099,0.697503887,0.703820855,0.119065597,0.915941925,0.497748382,0.272047091,0.907141516,0.45840743,0.923408746,0.902111554,0.015497133,0.918010424,0.082709484,0.957781163,0.954272639,0.988112996,0.710421461,0.98632749,0.893148577,0.802521183
1,0.627898402,0.374202781,0.020655013,0.010593325,0.341891536,0.309498628,0.064977328,0.632955139,0.123785945,0.134867147,0.403578156,0.117095586,0.663901482,0.017705814,0.85912197,0.722349066,0.330536126,0.100682526,0.293338674,0.208953281,0.678709004
1,0.679254733,0.726847588,0.661869233,0.601851397,0.413373431,0.552630096,0.454825127,0.456437934,0.433667824,0.877448462,0.955382857,0.738788726,0.388903685,0.619521645,0.569764986,0.494004847,0.315117872,0.640644475,0.359805703,0.271775632,0.765950024
0,0.864746411,0.903385036,0.960270503,0.959304692,0.16753194,0.898230022,0.868977725,0.796930077,0.934224283,0.873254968,0.914880938,0.852996289,0.229418572,0.9341676,0.034975055,0.006302697,0.061496441,0.968225678,0.859182139,0.049035363,0.846535684
0,0.035754738,0.07491503,0.096879334,0.271622713,0.108845961,0.231752221,0.958288465,0.101789043,0.954002378,0.604960244,0.492745705,0.885968391,0.438132127,0.125277817,0.325606429,0.32976847,0.015114426,0.007608747,0.117279222,0.095763984,0.191415834
1,0.747885432,0.940502004,0.967196536,0.413853739,0.995439366,0.45954246,0.48888873,0.856443767,0.533756164,0.411385498,0.576153739,0.609794629,0.386328113,0.526138642,0.201615112,0.60966018,0.926966105,0.900971039,0.971536341,0.963278743,0.415466736
0,0.415002436,0.40026811,0.669298899,0.401629859,0.323002079,0.423249589,0.525965803,0.653001466,0.576348263,0.818736603,0.827253963,0.533817484,0.664292549,0.517688126,0.564547659,0.635653001,0.302810795,0.652173869,0.811620608,0.492571365,0.725354831
0,0.690569149,0.861424105,0.773838973,0.752373222,0.354499323,0.770083789,0.726046665,0.288692792,0.68116254,0.915382427,0.483108651,0.752154675,0.273813846,0.890166194,0.405255064,0.645938957,0.331809503,0.944311195,0.033530286,0.509122471,0.405334628
1,0.742402316,0.854759531,0.94406477,0.842214988,0.219010803,0.189199376,0.630649177,0.826972189,0.446726193,0.878909666,0.962642573,0.805247085,0.136461278,0.697945761,0.042413014,0.076856906,0.006563448,0.984861143,0.53969996,0.047892426,0.95209232
1,0.34407567,0.696656133,0.793402774,0.354031372,0.374495863,0.330157345,0.515828776,0.687466453,0.685309611,0.388482024,0.444668744,0.559218293,0.758847449,0.311470608,0.895256997,0.976523414,0.300362174,0.869900419,0.978980703,0.433659106,0.323274087
0,0.004299985,0.895065497,0.545689153,0.472783379,0.178706282,0.560510931,0.976822842,0.012520279,0.98643461,0.111225167,0.121084012,0.912595965,0.872488543,0.56859066,0.97228274,0.956028728,0.27868061,0.714966666,0.00843732,0.325680213,0.350025818
1,0.164081432,0.940502004,0.920797965,0.957401353,0.077106432,0.691366023,0.963201906,0.135461742,0.914808455,0.008379509,0.036303448,0.94392146,0.30439183,0.925865993,0.514469204,0.356233378,0.346946622,0.989873602,0.342442579,0.303990198,0.071858398
